WorkOrderID,Timestamp,ProductID,ProcessStep,MachineID,InputWeight_kg,GoodWeight_kg,ScrapWeight_kg,DurationHrs,EnergyConsumed_kWh,LossRateAssumed
WO-2024-M10-04884,2024-09-16,P-M10-BN-002,抽線,抽線-M1,557.8,549.43,8.37,3.3,53.08,0.015
WO-2024-M10-04884,2024-09-16,P-M10-BN-002,成型,成型-M2,549.43,532.95,16.48,2.4,79.61,0.03
WO-2024-M10-04884,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M1,532.95,530.29,2.66,1.1,35.38,0.005
WO-2024-M10-04885,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M2,798.1,794.11,3.99,0.5,12.59,0.005
WO-2024-M10-04885,2024-09-16,P-M10-BN-002,抽線,抽線-M4,794.11,782.2,11.91,2.3,75.56,0.015
WO-2024-M10-04885,2024-09-16,P-M10-BN-002,成型,成型-M4,782.2,758.73,23.47,5.7,113.34,0.03
WO-2024-M10-04885,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M1,758.73,754.94,3.79,1.4,50.37,0.005
WO-2024-M12-04886,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M5,1440.4,1433.2,7.2,0.5,20.54,0.005
WO-2024-M12-04886,2024-09-16,P-M12-EH-001,抽線,抽線-M3,1433.2,1411.7,21.5,8.7,123.26,0.015
WO-2024-M12-04886,2024-09-16,P-M12-EH-001,成型,成型-M5,1411.7,1369.35,42.35,17,184.89,0.03
WO-2024-M12-04886,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M2,1369.35,1362.5,6.85,1.9,82.18,0.005
WO-2024-M10-04887,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M3,746.1,742.37,3.73,0.4,11.77,0.005
WO-2024-M10-04887,2024-09-16,P-M10-BN-002,抽線,抽線-M4,742.37,731.23,11.14,1.4,70.64,0.015
WO-2024-M10-04887,2024-09-16,P-M10-BN-002,成型,成型-M1,731.23,709.29,21.94,2.1,105.96,0.03
WO-2024-M10-04887,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M1,709.29,705.74,3.55,4.2,47.09,0.005
WO-2024-M10-04888,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M2,415.2,413.12,2.08,0.2,6.55,0.005
WO-2024-M10-04888,2024-09-16,P-M10-BN-002,抽線,抽線-M4,413.12,406.92,6.2,1,39.31,0.015
WO-2024-M10-04888,2024-09-16,P-M10-BN-002,成型,成型-M1,406.92,394.71,12.21,2.5,58.97,0.03
WO-2024-M10-04888,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M5,394.71,392.74,1.97,1.3,26.21,0.005
WO-2024-CS-04889,2024-09-16,P-CS-BS-003,盤元進料/酸洗,盤元-M3,5060.3,5035,25.3,6.7,80.08,0.005
WO-2024-CS-04889,2024-09-16,P-CS-BS-003,抽線,抽線-M1,5035,4959.48,75.52,44,480.5,0.015
WO-2024-CS-04889,2024-09-16,P-CS-BS-003,成型,成型-M2,4959.48,4810.7,148.78,27.1,720.76,0.03
WO-2024-CS-04889,2024-09-16,P-CS-BS-003,檢測與包裝,檢測-M3,4810.7,4786.65,24.05,10.3,320.34,0.005
WO-2024-M12-04890,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M1,1792.7,1783.74,8.96,0.7,25.57,0.005
WO-2024-M12-04890,2024-09-16,P-M12-EH-001,抽線,抽線-M5,1783.74,1756.98,26.76,15.3,153.41,0.015
WO-2024-M12-04890,2024-09-16,P-M12-EH-001,成型,成型-M4,1756.98,1704.27,52.71,6,230.12,0.03
WO-2024-M12-04890,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M3,1704.27,1695.75,8.52,2.7,102.27,0.005
WO-2024-M10-04891,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M3,888.6,884.16,4.44,0.6,14.02,0.005
WO-2024-M10-04891,2024-09-16,P-M10-BN-002,抽線,抽線-M4,884.16,870.9,13.26,3.5,84.13,0.015
WO-2024-M10-04891,2024-09-16,P-M10-BN-002,成型,成型-M4,870.9,844.77,26.13,5,126.2,0.03
WO-2024-M10-04891,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M1,844.77,840.55,4.22,1.4,56.09,0.005
WO-2024-M10-04892,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M3,245.7,244.47,1.23,0.1,3.88,0.005
WO-2024-M10-04892,2024-09-16,P-M10-BN-002,抽線,抽線-M2,244.47,240.8,3.67,0.6,23.26,0.015
WO-2024-M10-04892,2024-09-16,P-M10-BN-002,成型,成型-M1,240.8,233.58,7.22,2.8,34.89,0.03
WO-2024-M10-04892,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M1,233.58,232.41,1.17,0.8,15.51,0.005
WO-2024-M12-04893,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M3,2789.1,2775.15,13.95,0.9,39.78,0.005
WO-2024-M12-04893,2024-09-16,P-M12-EH-001,抽線,抽線-M2,2775.15,2733.52,41.63,6.3,238.68,0.015
WO-2024-M12-04893,2024-09-16,P-M12-EH-001,成型,成型-M2,2733.52,2651.51,82.01,21.4,358.03,0.03
WO-2024-M12-04893,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M2,2651.51,2638.25,13.26,14.6,159.12,0.005
WO-2024-CS-04894,2024-09-16,P-CS-BS-003,盤元進料/酸洗,盤元-M2,12688.1,12624.66,63.44,5.8,200.8,0.005
WO-2024-CS-04894,2024-09-16,P-CS-BS-003,抽線,抽線-M4,12624.66,12435.29,189.37,73,1204.81,0.015
WO-2024-CS-04894,2024-09-16,P-CS-BS-003,成型,成型-M2,12435.29,12062.23,373.06,114.2,1807.22,0.03
WO-2024-CS-04894,2024-09-16,P-CS-BS-003,檢測與包裝,檢測-M2,12062.23,12001.92,60.31,18.5,803.21,0.005
WO-2024-M10-04895,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M1,255,253.72,1.28,0.2,4.02,0.005
WO-2024-M10-04895,2024-09-16,P-M10-BN-002,抽線,抽線-M3,253.72,249.91,3.81,0.5,24.15,0.015
WO-2024-M10-04895,2024-09-16,P-M10-BN-002,成型,成型-M4,249.91,242.41,7.5,0.8,36.22,0.03
WO-2024-M10-04895,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M3,242.41,241.2,1.21,0.4,16.1,0.005
WO-2024-M10-04896,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M1,739.5,735.8,3.7,0.6,11.67,0.005
WO-2024-M10-04896,2024-09-16,P-M10-BN-002,抽線,抽線-M3,735.8,724.76,11.04,2.2,70.01,0.015
WO-2024-M10-04896,2024-09-16,P-M10-BN-002,成型,成型-M4,724.76,703.02,21.74,2.3,105.02,0.03
WO-2024-M10-04896,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M4,703.02,699.5,3.52,2.3,46.67,0.005
WO-2024-M10-04897,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M5,257.6,256.31,1.29,0.1,4.07,0.005
WO-2024-M10-04897,2024-09-16,P-M10-BN-002,抽線,抽線-M1,256.31,252.47,3.84,0.6,24.39,0.015
WO-2024-M10-04897,2024-09-16,P-M10-BN-002,成型,成型-M4,252.47,244.9,7.57,1.5,36.59,0.03
WO-2024-M10-04897,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M2,244.9,243.68,1.22,1.4,16.26,0.005
WO-2024-M10-04898,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M5,480.8,478.4,2.4,0.4,7.59,0.005
WO-2024-M10-04898,2024-09-16,P-M10-BN-002,抽線,抽線-M5,478.4,471.22,7.18,1.2,45.52,0.015
WO-2024-M10-04898,2024-09-16,P-M10-BN-002,成型,成型-M5,471.22,457.08,14.14,2.5,68.28,0.03
WO-2024-M10-04898,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M4,457.08,454.79,2.29,0.7,30.35,0.005
WO-2024-CS-04899,2024-09-16,P-CS-BS-003,盤元進料/酸洗,盤元-M4,3241,3224.79,16.21,1.1,51.29,0.005
WO-2024-CS-04899,2024-09-16,P-CS-BS-003,抽線,抽線-M3,3224.79,3176.42,48.37,7.3,307.75,0.015
WO-2024-CS-04899,2024-09-16,P-CS-BS-003,成型,成型-M5,3176.42,3081.13,95.29,9.8,461.63,0.03
WO-2024-CS-04899,2024-09-16,P-CS-BS-003,檢測與包裝,檢測-M1,3081.13,3065.72,15.41,5.7,205.17,0.005
WO-2024-M10-04900,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M2,343.8,342.08,1.72,0.1,5.42,0.005
WO-2024-M10-04900,2024-09-16,P-M10-BN-002,抽線,抽線-M3,342.08,336.95,5.13,0.7,32.55,0.015
WO-2024-M10-04900,2024-09-16,P-M10-BN-002,成型,成型-M1,336.95,326.84,10.11,1.6,48.82,0.03
WO-2024-M10-04900,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M2,326.84,325.21,1.63,0.8,21.7,0.005
WO-2024-M12-04901,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M1,2704.9,2691.38,13.52,0.9,38.58,0.005
WO-2024-M12-04901,2024-09-16,P-M12-EH-001,抽線,抽線-M4,2691.38,2651.01,40.37,4.9,231.48,0.015
WO-2024-M12-04901,2024-09-16,P-M12-EH-001,成型,成型-M3,2651.01,2571.48,79.53,12.5,347.23,0.03
WO-2024-M12-04901,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M4,2571.48,2558.62,12.86,12.6,154.32,0.005
WO-2024-M10-04902,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M2,769.3,765.45,3.85,0.3,12.14,0.005
WO-2024-M10-04902,2024-09-16,P-M10-BN-002,抽線,抽線-M5,765.45,753.97,11.48,1.9,72.83,0.015
WO-2024-M10-04902,2024-09-16,P-M10-BN-002,成型,成型-M1,753.97,731.35,22.62,2.8,109.25,0.03
WO-2024-M10-04902,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M5,731.35,727.69,3.66,1.2,48.56,0.005
WO-2024-M10-04903,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M2,456,453.72,2.28,0.2,7.2,0.005
WO-2024-M10-04903,2024-09-16,P-M10-BN-002,抽線,抽線-M4,453.72,446.91,6.81,1,43.17,0.015
WO-2024-M10-04903,2024-09-16,P-M10-BN-002,成型,成型-M2,446.91,433.5,13.41,2.1,64.76,0.03
WO-2024-M10-04903,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M2,433.5,431.33,2.17,1.3,28.78,0.005
WO-2024-CS-04904,2024-09-16,P-CS-BS-003,盤元進料/酸洗,盤元-M1,8211.3,8170.24,41.06,2.9,129.95,0.005
WO-2024-CS-04904,2024-09-16,P-CS-BS-003,抽線,抽線-M3,8170.24,8047.69,122.55,16.8,779.72,0.015
WO-2024-CS-04904,2024-09-16,P-CS-BS-003,成型,成型-M1,8047.69,7806.26,241.43,89.7,1169.57,0.03
WO-2024-CS-04904,2024-09-16,P-CS-BS-003,檢測與包裝,檢測-M2,7806.26,7767.23,39.03,10.8,519.81,0.005
WO-2024-M12-04905,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M5,2765.5,2751.67,13.83,1,39.44,0.005
WO-2024-M12-04905,2024-09-16,P-M12-EH-001,抽線,抽線-M4,2751.67,2710.39,41.28,11.9,236.67,0.015
WO-2024-M12-04905,2024-09-16,P-M12-EH-001,成型,成型-M5,2710.39,2629.08,81.31,9.9,355,0.03
WO-2024-M12-04905,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M5,2629.08,2615.93,13.15,14,157.78,0.005
WO-2024-M12-04906,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M3,899.2,894.7,4.5,0.3,12.83,0.005
WO-2024-M12-04906,2024-09-16,P-M12-EH-001,抽線,抽線-M1,894.7,881.28,13.42,3.5,76.95,0.015
WO-2024-M12-04906,2024-09-16,P-M12-EH-001,成型,成型-M1,881.28,854.84,26.44,7.5,115.43,0.03
WO-2024-M12-04906,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M5,854.84,850.57,4.27,1.7,51.3,0.005
WO-2024-M12-04907,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M3,1646.7,1638.47,8.23,1.2,23.49,0.005
WO-2024-M12-04907,2024-09-16,P-M12-EH-001,抽線,抽線-M4,1638.47,1613.89,24.58,4.7,140.92,0.015
WO-2024-M12-04907,2024-09-16,P-M12-EH-001,成型,成型-M1,1613.89,1565.47,48.42,12.8,211.39,0.03
WO-2024-M12-04907,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M1,1565.47,1557.64,7.83,3.7,93.95,0.005
WO-2024-M10-04908,2024-09-16,P-M10-BN-002,盤元進料/酸洗,盤元-M3,691,687.54,3.46,0.3,10.9,0.005
WO-2024-M10-04908,2024-09-16,P-M10-BN-002,抽線,抽線-M2,687.54,677.23,10.31,1.9,65.42,0.015
WO-2024-M10-04908,2024-09-16,P-M10-BN-002,成型,成型-M1,677.23,656.91,20.32,3,98.13,0.03
WO-2024-M10-04908,2024-09-16,P-M10-BN-002,檢測與包裝,檢測-M4,656.91,653.63,3.28,1.9,43.61,0.005
WO-2024-M12-04909,2024-09-16,P-M12-EH-001,盤元進料/酸洗,盤元-M1,675.3,671.92,3.38,0.3,9.63,0.005
WO-2024-M12-04909,2024-09-16,P-M12-EH-001,抽線,抽線-M4,671.92,661.84,10.08,1.2,57.79,0.015
WO-2024-M12-04909,2024-09-16,P-M12-EH-001,成型,成型-M1,661.84,641.98,19.86,2.1,86.68,0.03
WO-2024-M12-04909,2024-09-16,P-M12-EH-001,檢測與包裝,檢測-M2,641.98,638.77,3.21,1.4,38.53,0.005
WO-2024-CS-04910,2024-09-17,P-CS-BS-003,盤元進料/酸洗,盤元-M5,13449.5,13382.25,67.25,20.4,212.85,0.005
WO-2024-CS-04910,2024-09-17,P-CS-BS-003,抽線,抽線-M2,13382.25,13181.52,200.73,113,1277.12,0.015
WO-2024-CS-04910,2024-09-17,P-CS-BS-003,成型,成型-M2,13181.52,12786.07,395.45,141.3,1915.67,0.03
WO-2024-CS-04910,2024-09-17,P-CS-BS-003,檢測與包裝,檢測-M2,12786.07,12722.14,63.93,40.8,851.41,0.005
WO-2024-M12-04911,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M4,2391.7,2379.74,11.96,1.3,34.11,0.005
WO-2024-M12-04911,2024-09-17,P-M12-EH-001,抽線,抽線-M1,2379.74,2344.04,35.7,13.3,204.68,0.015
WO-2024-M12-04911,2024-09-17,P-M12-EH-001,成型,成型-M5,2344.04,2273.72,70.32,18.9,307.02,0.03
WO-2024-M12-04911,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M3,2273.72,2262.35,11.37,2.9,136.45,0.005
WO-2024-M12-04912,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M3,1147.6,1141.86,5.74,0.5,16.37,0.005
WO-2024-M12-04912,2024-09-17,P-M12-EH-001,抽線,抽線-M3,1141.86,1124.73,17.13,2.9,98.21,0.015
WO-2024-M12-04912,2024-09-17,P-M12-EH-001,成型,成型-M3,1124.73,1090.99,33.74,5.2,147.32,0.03
WO-2024-M12-04912,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M3,1090.99,1085.54,5.45,2,65.48,0.005
WO-2024-M10-04913,2024-09-17,P-M10-BN-002,盤元進料/酸洗,盤元-M3,439.7,437.5,2.2,0.3,6.94,0.005
WO-2024-M10-04913,2024-09-17,P-M10-BN-002,抽線,抽線-M1,437.5,430.94,6.56,1.9,41.63,0.015
WO-2024-M10-04913,2024-09-17,P-M10-BN-002,成型,成型-M3,430.94,418.01,12.93,1.9,62.44,0.03
WO-2024-M10-04913,2024-09-17,P-M10-BN-002,檢測與包裝,檢測-M1,418.01,415.92,2.09,0.6,27.75,0.005
WO-2024-M12-04914,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M4,819,814.91,4.09,0.2,11.68,0.005
WO-2024-M12-04914,2024-09-17,P-M12-EH-001,抽線,抽線-M5,814.91,802.69,12.22,1.7,70.09,0.015
WO-2024-M12-04914,2024-09-17,P-M12-EH-001,成型,成型-M4,802.69,778.61,24.08,2.7,105.13,0.03
WO-2024-M12-04914,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M5,778.61,774.72,3.89,2.7,46.72,0.005
WO-2024-M10-04915,2024-09-17,P-M10-BN-002,盤元進料/酸洗,盤元-M5,258.9,257.61,1.29,0.3,4.09,0.005
WO-2024-M10-04915,2024-09-17,P-M10-BN-002,抽線,抽線-M3,257.61,253.75,3.86,1.4,24.51,0.015
WO-2024-M10-04915,2024-09-17,P-M10-BN-002,成型,成型-M1,253.75,246.14,7.61,1,36.77,0.03
WO-2024-M10-04915,2024-09-17,P-M10-BN-002,檢測與包裝,檢測-M1,246.14,244.91,1.23,0.5,16.34,0.005
WO-2024-M10-04916,2024-09-17,P-M10-BN-002,盤元進料/酸洗,盤元-M5,180.6,179.7,0.9,0.1,2.85,0.005
WO-2024-M10-04916,2024-09-17,P-M10-BN-002,抽線,抽線-M2,179.7,177,2.7,0.6,17.1,0.015
WO-2024-M10-04916,2024-09-17,P-M10-BN-002,成型,成型-M5,177,171.69,5.31,0.6,25.64,0.03
WO-2024-M10-04916,2024-09-17,P-M10-BN-002,檢測與包裝,檢測-M1,171.69,170.83,0.86,0.2,11.4,0.005
WO-2024-M10-04917,2024-09-17,P-M10-BN-002,盤元進料/酸洗,盤元-M2,805.2,801.17,4.03,1.1,12.71,0.005
WO-2024-M10-04917,2024-09-17,P-M10-BN-002,抽線,抽線-M4,801.17,789.15,12.02,1.9,76.24,0.015
WO-2024-M10-04917,2024-09-17,P-M10-BN-002,成型,成型-M3,789.15,765.48,23.67,4,114.35,0.03
WO-2024-M10-04917,2024-09-17,P-M10-BN-002,檢測與包裝,檢測-M1,765.48,761.65,3.83,1.4,50.82,0.005
WO-2024-M12-04918,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M5,1793.7,1784.73,8.97,0.7,25.58,0.005
WO-2024-M12-04918,2024-09-17,P-M12-EH-001,抽線,抽線-M2,1784.73,1757.96,26.77,3.6,153.5,0.015
WO-2024-M12-04918,2024-09-17,P-M12-EH-001,成型,成型-M2,1757.96,1705.22,52.74,9.2,230.25,0.03
WO-2024-M12-04918,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M4,1705.22,1696.69,8.53,3.5,102.33,0.005
WO-2024-M12-04919,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M5,2977,2962.12,14.88,1.2,42.46,0.005
WO-2024-M12-04919,2024-09-17,P-M12-EH-001,抽線,抽線-M4,2962.12,2917.69,44.43,5.5,254.76,0.015
WO-2024-M12-04919,2024-09-17,P-M12-EH-001,成型,成型-M3,2917.69,2830.16,87.53,9.7,382.15,0.03
WO-2024-M12-04919,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M3,2830.16,2816.01,14.15,6.1,169.84,0.005
WO-2024-CS-04920,2024-09-17,P-CS-BS-003,盤元進料/酸洗,盤元-M5,6011.6,5981.54,30.06,3.5,95.14,0.005
WO-2024-CS-04920,2024-09-17,P-CS-BS-003,抽線,抽線-M3,5981.54,5891.82,89.72,12.7,570.84,0.015
WO-2024-CS-04920,2024-09-17,P-CS-BS-003,成型,成型-M4,5891.82,5715.07,176.75,23.2,856.26,0.03
WO-2024-CS-04920,2024-09-17,P-CS-BS-003,檢測與包裝,檢測-M4,5715.07,5686.49,28.58,14.5,380.56,0.005
WO-2024-CS-04921,2024-09-17,P-CS-BS-003,盤元進料/酸洗,盤元-M2,7236.2,7200.02,36.18,6.5,114.52,0.005
WO-2024-CS-04921,2024-09-17,P-CS-BS-003,抽線,抽線-M1,7200.02,7092.02,108,64.8,687.13,0.015
WO-2024-CS-04921,2024-09-17,P-CS-BS-003,成型,成型-M1,7092.02,6879.26,212.76,39.4,1030.69,0.03
WO-2024-CS-04921,2024-09-17,P-CS-BS-003,檢測與包裝,檢測-M3,6879.26,6844.86,34.4,12.1,458.09,0.005
WO-2024-M12-04922,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M3,1155.6,1149.82,5.78,0.4,16.48,0.005
WO-2024-M12-04922,2024-09-17,P-M12-EH-001,抽線,抽線-M1,1149.82,1132.57,17.25,2.6,98.89,0.015
WO-2024-M12-04922,2024-09-17,P-M12-EH-001,成型,成型-M2,1132.57,1098.59,33.98,4.1,148.34,0.03
WO-2024-M12-04922,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M3,1098.59,1093.1,5.49,1.7,65.93,0.005
WO-2024-M12-04923,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M3,1721.9,1713.29,8.61,0.6,24.56,0.005
WO-2024-M12-04923,2024-09-17,P-M12-EH-001,抽線,抽線-M5,1713.29,1687.59,25.7,6.6,147.36,0.015
WO-2024-M12-04923,2024-09-17,P-M12-EH-001,成型,成型-M3,1687.59,1636.96,50.63,4.7,221.03,0.03
WO-2024-M12-04923,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M1,1636.96,1628.78,8.18,2.3,98.24,0.005
WO-2024-M12-04924,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M4,1844.3,1835.08,9.22,0.8,26.3,0.005
WO-2024-M12-04924,2024-09-17,P-M12-EH-001,抽線,抽線-M4,1835.08,1807.55,27.53,7.5,157.83,0.015
WO-2024-M12-04924,2024-09-17,P-M12-EH-001,成型,成型-M2,1807.55,1753.32,54.23,5.5,236.74,0.03
WO-2024-M12-04924,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M3,1753.32,1744.55,8.77,2.8,105.22,0.005
WO-2024-CS-04925,2024-09-17,P-CS-BS-003,盤元進料/酸洗,盤元-M4,10616,10562.92,53.08,4.8,168.01,0.005
WO-2024-CS-04925,2024-09-17,P-CS-BS-003,抽線,抽線-M3,10562.92,10404.48,158.44,34.4,1008.06,0.015
WO-2024-CS-04925,2024-09-17,P-CS-BS-003,成型,成型-M3,10404.48,10092.35,312.13,73.6,1512.09,0.03
WO-2024-CS-04925,2024-09-17,P-CS-BS-003,檢測與包裝,檢測-M3,10092.35,10041.89,50.46,24.6,672.04,0.005
WO-2024-M12-04926,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M3,2592,2579.04,12.96,1.5,36.97,0.005
WO-2024-M12-04926,2024-09-17,P-M12-EH-001,抽線,抽線-M2,2579.04,2540.35,38.69,9.2,221.82,0.015
WO-2024-M12-04926,2024-09-17,P-M12-EH-001,成型,成型-M5,2540.35,2464.14,76.21,26,332.73,0.03
WO-2024-M12-04926,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M1,2464.14,2451.82,12.32,3.2,147.88,0.005
WO-2024-M10-04927,2024-09-17,P-M10-BN-002,盤元進料/酸洗,盤元-M5,688.3,684.86,3.44,0.2,10.86,0.005
WO-2024-M10-04927,2024-09-17,P-M10-BN-002,抽線,抽線-M5,684.86,674.59,10.27,5.1,65.17,0.015
WO-2024-M10-04927,2024-09-17,P-M10-BN-002,成型,成型-M2,674.59,654.35,20.24,3.2,97.76,0.03
WO-2024-M10-04927,2024-09-17,P-M10-BN-002,檢測與包裝,檢測-M3,654.35,651.08,3.27,0.9,43.45,0.005
WO-2024-M10-04928,2024-09-17,P-M10-BN-002,盤元進料/酸洗,盤元-M4,468.5,466.16,2.34,0.2,7.39,0.005
WO-2024-M10-04928,2024-09-17,P-M10-BN-002,抽線,抽線-M4,466.16,459.17,6.99,0.9,44.36,0.015
WO-2024-M10-04928,2024-09-17,P-M10-BN-002,成型,成型-M5,459.17,445.39,13.78,2.1,66.54,0.03
WO-2024-M10-04928,2024-09-17,P-M10-BN-002,檢測與包裝,檢測-M2,445.39,443.16,2.23,0.7,29.57,0.005
WO-2024-M12-04929,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M3,1445.2,1437.97,7.23,0.7,20.61,0.005
WO-2024-M12-04929,2024-09-17,P-M12-EH-001,抽線,抽線-M4,1437.97,1416.4,21.57,4.5,123.68,0.015
WO-2024-M12-04929,2024-09-17,P-M12-EH-001,成型,成型-M5,1416.4,1373.91,42.49,4.2,185.52,0.03
WO-2024-M12-04929,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M5,1373.91,1367.04,6.87,1.8,82.45,0.005
WO-2024-CS-04930,2024-09-17,P-CS-BS-003,盤元進料/酸洗,盤元-M2,4086.1,4065.67,20.43,3,64.67,0.005
WO-2024-CS-04930,2024-09-17,P-CS-BS-003,抽線,抽線-M3,4065.67,4004.68,60.99,8,388,0.015
WO-2024-CS-04930,2024-09-17,P-CS-BS-003,成型,成型-M5,4004.68,3884.54,120.14,30.5,582,0.03
WO-2024-CS-04930,2024-09-17,P-CS-BS-003,檢測與包裝,檢測-M4,3884.54,3865.12,19.42,12.8,258.67,0.005
WO-2024-M12-04931,2024-09-17,P-M12-EH-001,盤元進料/酸洗,盤元-M3,3297.1,3280.61,16.49,1.7,47.03,0.005
WO-2024-M12-04931,2024-09-17,P-M12-EH-001,抽線,抽線-M3,3280.61,3231.4,49.21,5.8,282.16,0.015
WO-2024-M12-04931,2024-09-17,P-M12-EH-001,成型,成型-M1,3231.4,3134.46,96.94,8.7,423.24,0.03
WO-2024-M12-04931,2024-09-17,P-M12-EH-001,檢測與包裝,檢測-M4,3134.46,3118.79,15.67,6.2,188.11,0.005
WO-2024-CS-04932,2024-09-18,P-CS-BS-003,盤元進料/酸洗,盤元-M1,14162.9,14092.09,70.81,10.3,224.14,0.005
WO-2024-CS-04932,2024-09-18,P-CS-BS-003,抽線,抽線-M1,14092.09,13880.71,211.38,39,1344.86,0.015
WO-2024-CS-04932,2024-09-18,P-CS-BS-003,成型,成型-M4,13880.71,13464.29,416.42,65.2,2017.29,0.03
WO-2024-CS-04932,2024-09-18,P-CS-BS-003,檢測與包裝,檢測-M1,13464.29,13396.97,67.32,47.1,896.57,0.005
WO-2024-M10-04933,2024-09-18,P-M10-BN-002,盤元進料/酸洗,盤元-M5,431.8,429.64,2.16,0.3,6.81,0.005
WO-2024-M10-04933,2024-09-18,P-M10-BN-002,抽線,抽線-M3,429.64,423.2,6.44,1.3,40.88,0.015
WO-2024-M10-04933,2024-09-18,P-M10-BN-002,成型,成型-M4,423.2,410.5,12.7,1.5,61.32,0.03
WO-2024-M10-04933,2024-09-18,P-M10-BN-002,檢測與包裝,檢測-M2,410.5,408.45,2.05,1.2,27.25,0.005
WO-2024-CS-04934,2024-09-18,P-CS-BS-003,盤元進料/酸洗,盤元-M5,6498.5,6466.01,32.49,4.8,102.85,0.005
WO-2024-CS-04934,2024-09-18,P-CS-BS-003,抽線,抽線-M1,6466.01,6369.02,96.99,12.6,617.08,0.015
WO-2024-CS-04934,2024-09-18,P-CS-BS-003,成型,成型-M4,6369.02,6177.95,191.07,19.1,925.62,0.03
WO-2024-CS-04934,2024-09-18,P-CS-BS-003,檢測與包裝,檢測-M4,6177.95,6147.06,30.89,17.6,411.39,0.005
WO-2024-M10-04935,2024-09-18,P-M10-BN-002,盤元進料/酸洗,盤元-M2,335.5,333.82,1.68,0.1,5.29,0.005
WO-2024-M10-04935,2024-09-18,P-M10-BN-002,抽線,抽線-M3,333.82,328.81,5.01,0.9,31.77,0.015
WO-2024-M10-04935,2024-09-18,P-M10-BN-002,成型,成型-M3,328.81,318.95,9.86,2.8,47.65,0.03
WO-2024-M10-04935,2024-09-18,P-M10-BN-002,檢測與包裝,檢測-M5,318.95,317.36,1.59,0.5,21.18,0.005
