PO_Number,Ref_WorkOrderID,ProductID,SupplierName,ProcessName,DispatchDate,InputWeight_kg,OutputWeight_kg,SupplierScope1_kgCO2e,SupplierScope2_kgCO2e,ProcessingFee_NTD
PO-2024-EXT-10802,WO-2024-M12-05401,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-10-17,1409.6,1417.49,1474.19,4195.77,6230
PO-2024-EXT-10813,WO-2024-CS-05407,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-17,11665.9,11607.57,7816.54,22247.07,67662
PO-2024-EXT-10815,WO-2024-M12-05408,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-17,2498,2485.51,2268.03,6804.08,9767
PO-2024-EXT-10820,WO-2024-M12-05410,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-17,2759.2,2770.51,3135.94,6366.91,11450
PO-2024-EXT-10822,WO-2024-CS-05411,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-10-17,9327.7,9356.62,9536.27,24521.83,71077
PO-2024-EXT-10829,WO-2024-CS-05415,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-17,11117,11061.41,9512.81,28538.44,57030
PO-2024-EXT-10844,WO-2024-CS-05422,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-10-17,13801.3,13835.8,14769.72,27429.47,122417
PO-2024-EXT-10861,WO-2024-CS-05431,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-10-17,9482.5,9435.09,6393.22,22666.86,56895
PO-2024-EXT-10863,WO-2024-M12-05432,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-17,1622.4,1614.29,1312.42,3062.31,11162
PO-2024-EXT-10868,WO-2024-M12-05434,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-17,886.9,889.74,779.23,1907.78,7786
PO-2024-EXT-10694,WO-2024-M10-05347,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-18,434.7,436.18,365.08,851.86,4307
PO-2024-EXT-10695,WO-2024-M12-05348,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-18,2530.8,2518.15,3663.15,5729.55,24725
PO-2024-EXT-10701,WO-2024-M10-05351,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-18,519.5,516.9,734.62,1198.59,5080
PO-2024-EXT-10709,WO-2024-CS-05355,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-18,5412.4,5385.34,4342.74,11167.04,22082
PO-2024-EXT-10715,WO-2024-M12-05358,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-18,2104.6,2094.08,1414.35,5014.48,7408
PO-2024-EXT-10722,WO-2024-M12-05361,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-18,2510.5,2521.04,2858.86,5309.31,24151
PO-2024-EXT-10724,WO-2024-M10-05362,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-18,272.3,273.2,236.21,837.47,2175
PO-2024-EXT-10743,WO-2024-M10-05372,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-18,625.9,622.77,428.96,1358.39,2760
PO-2024-EXT-10777,WO-2024-M12-05389,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-18,2476.2,2463.82,2380.05,4420.09,8344
PO-2024-EXT-10778,WO-2024-M12-05389,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-18,2476.2,2496.01,3280.5,5131.05,21716
PO-2024-EXT-10784,WO-2024-CS-05392,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-18,12296.2,12379.81,13815.87,30751.45,89762
PO-2024-EXT-10788,WO-2024-CS-05394,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-18,12103.2,12175.82,11323.51,26421.53,43571
PO-2024-EXT-10794,WO-2024-M12-05397,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-10-18,3262.1,3271.56,4773.86,7788.93,31805
PO-2024-EXT-10795,WO-2024-M10-05398,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-18,757.4,753.61,945.33,2008.82,6975
PO-2024-EXT-10801,WO-2024-M12-05401,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-18,1409.6,1402.55,1015.17,3599.22,11995
PO-2024-EXT-10809,WO-2024-M12-05405,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-18,1182.4,1176.49,1482.37,2752.99,7094
PO-2024-EXT-10810,WO-2024-M12-05405,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-18,1182.4,1191.5,705.61,2654.42,5781
PO-2024-EXT-10821,WO-2024-CS-05411,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-10-18,9327.7,9281.06,7289.34,25844.04,36471
PO-2024-EXT-10823,WO-2024-M10-05412,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-18,319.1,317.5,238.02,895.45,1901
PO-2024-EXT-10826,WO-2024-M10-05413,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-18,675.8,679.18,799.12,1360.67,2574
PO-2024-EXT-10833,WO-2024-M12-05417,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-18,2073.9,2063.53,2415.15,3940.52,13210
PO-2024-EXT-10835,WO-2024-M10-05418,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-18,293.2,291.73,265.45,717.68,1158
PO-2024-EXT-10836,WO-2024-M10-05418,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-18,293.2,294.05,246.85,826.43,1524
PO-2024-EXT-10839,WO-2024-CS-05420,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-10-18,3227,3210.86,3091.42,7568.64,30204
PO-2024-EXT-10841,WO-2024-CS-05421,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-10-18,10147.4,10096.66,10203.68,22711.43,100256
PO-2024-EXT-10843,WO-2024-CS-05422,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-18,13801.3,13732.29,12983.88,28899.6,97575
PO-2024-EXT-10849,WO-2024-CS-05425,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-18,3872.7,3853.34,3464.93,7362.96,37294
PO-2024-EXT-10851,WO-2024-M10-05426,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-18,855.8,851.52,926.28,1577.19,8172
PO-2024-EXT-10852,WO-2024-M10-05426,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-18,855.8,860.51,593.75,2375.01,7034
PO-2024-EXT-10862,WO-2024-CS-05431,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-18,9482.5,9555.52,12409.76,21130.12,58507
PO-2024-EXT-10869,WO-2024-M10-05435,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-18,305.8,304.27,248.07,552.16,1978
PO-2024-EXT-10874,WO-2024-M10-05437,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-10-18,755.8,758.22,417.18,1569.36,5910
PO-2024-EXT-10881,WO-2024-M10-05441,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-18,891.1,886.64,915.28,2037.23,5462
PO-2024-EXT-10882,WO-2024-M10-05441,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-18,891.1,895.91,799.6,1484.97,8608
PO-2024-EXT-10884,WO-2024-M10-05442,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-18,615,616.54,598.05,1794.13,3333
PO-2024-EXT-10886,WO-2024-M10-05443,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-18,448.9,452.49,377.29,1337.65,3891
PO-2024-EXT-10887,WO-2024-M12-05444,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-18,1323.8,1317.18,874.08,3288.21,12390
PO-2024-EXT-10889,WO-2024-M10-05445,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-18,467.2,464.86,391.79,1007.44,1625
PO-2024-EXT-10903,WO-2024-CS-05452,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-10-18,7132.3,7096.64,5404.8,13898.06,22110
PO-2024-EXT-10734,WO-2024-CS-05367,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-19,9001.8,9036.91,7157.24,25375.64,66073
PO-2024-EXT-10737,WO-2024-M12-05369,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-19,1903.6,1894.08,1568.3,4966.28,11117
PO-2024-EXT-10744,WO-2024-M10-05372,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-19,625.9,627.72,631.61,987.91,5382
PO-2024-EXT-10748,WO-2024-CS-05374,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-19,4238.6,4262.34,5128.45,10897.95,28441
PO-2024-EXT-10749,WO-2024-M12-05375,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-19,3116.8,3101.22,3062.46,9187.36,17360
PO-2024-EXT-10757,WO-2024-M10-05379,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-19,207.2,206.16,179.8,486.1,1906
PO-2024-EXT-10758,WO-2024-M10-05379,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-19,207.2,208.57,248.62,372.92,1069
PO-2024-EXT-10765,WO-2024-M10-05383,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-19,739,735.3,611.77,1741.19,6813
PO-2024-EXT-10767,WO-2024-M10-05384,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-19,735.3,731.62,686.7,1954.45,3661
PO-2024-EXT-10775,WO-2024-CS-05388,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-10-19,13843,13773.78,20936.15,34158.97,52880
PO-2024-EXT-10785,WO-2024-M12-05393,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-19,1258.7,1252.41,1627.63,2893.57,11328
PO-2024-EXT-10798,WO-2024-M10-05399,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-19,771.8,775.97,636.29,1908.89,4190
PO-2024-EXT-10799,WO-2024-M12-05400,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-19,811.1,807.04,764.34,1551.86,3893
PO-2024-EXT-10803,WO-2024-M10-05402,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-19,685.9,682.47,722.94,1467.79,6097
PO-2024-EXT-10807,WO-2024-CS-05404,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-10-19,4527,4504.36,5434.06,11547.38,20824
PO-2024-EXT-10811,WO-2024-M12-05406,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-19,839.2,835,1202.57,1962.08,4313
PO-2024-EXT-10818,WO-2024-M12-05409,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-19,2277.5,2292.99,3094.17,4839.58,17309
PO-2024-EXT-10825,WO-2024-M10-05413,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-19,675.8,672.42,460.88,1542.93,2223
PO-2024-EXT-10832,WO-2024-M12-05416,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-19,703.8,709.43,911.26,1692.35,5011
PO-2024-EXT-10834,WO-2024-M12-05417,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-19,2073.9,2084.06,2487.53,5286.01,14952
PO-2024-EXT-10840,WO-2024-CS-05420,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-19,3227,3239.59,1990.4,6302.95,26267
PO-2024-EXT-10845,WO-2024-M10-05423,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-19,317.8,316.21,391.72,639.12,1611
PO-2024-EXT-10846,WO-2024-M10-05423,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-19,317.8,320.18,300.46,583.24,2536
PO-2024-EXT-10847,WO-2024-M12-05424,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-19,2608,2594.96,2306.92,4284.28,11266
PO-2024-EXT-10850,WO-2024-CS-05425,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-19,3872.7,3891.68,5054.13,8605.67,28154
PO-2024-EXT-10865,WO-2024-M10-05433,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-19,444.3,442.08,585.66,1041.19,1723
PO-2024-EXT-10866,WO-2024-M10-05433,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-19,444.3,446.79,413.55,1177.02,4069
PO-2024-EXT-10867,WO-2024-M12-05434,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-19,886.9,882.47,646.5,2292.13,4496
PO-2024-EXT-10875,WO-2024-M12-05438,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-19,1599,1591,1790.19,4382.89,7243
PO-2024-EXT-10876,WO-2024-M12-05438,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-19,1599,1602.68,1370.3,4110.87,10793
PO-2024-EXT-10878,WO-2024-M10-05439,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-19,702.5,707.77,437.9,1466,4046
PO-2024-EXT-10890,WO-2024-M10-05445,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-19,467.2,468.74,499.87,1112.6,3172
PO-2024-EXT-10892,WO-2024-M10-05446,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-19,265.7,267.56,325.35,691.38,1004
PO-2024-EXT-10893,WO-2024-CS-05447,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-10-19,6897.5,6863.01,7590.49,14096.62,56145
PO-2024-EXT-10896,WO-2024-CS-05448,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-19,7766.3,7826.88,7826.1,15889.35,26793
PO-2024-EXT-10901,WO-2024-M10-05451,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-19,319.2,317.6,220.8,782.82,2671
PO-2024-EXT-10909,WO-2024-CS-05455,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-19,3491.7,3474.24,5026.88,7862.55,32891
PO-2024-EXT-10917,WO-2024-CS-05459,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-19,13047.1,12981.86,10051.86,24609.71,95113
PO-2024-EXT-10919,WO-2024-CS-05460,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-10-19,11099.3,11043.8,12090.76,23470.28,96896
PO-2024-EXT-10928,WO-2024-M12-05464,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-19,861.8,866.11,992.56,2315.98,4110
PO-2024-EXT-10933,WO-2024-M12-05467,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-19,954.3,949.53,551.49,1955.27,7281
PO-2024-EXT-10935,WO-2024-M12-05468,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-19,1322.8,1316.19,1273.02,2833.49,7367
PO-2024-EXT-10938,WO-2024-M12-05469,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-10-19,1986.5,1991.66,2145.02,5005.04,6396
PO-2024-EXT-10941,WO-2024-CS-05471,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-19,7152,7116.24,5530.74,13540.78,69302
PO-2024-EXT-10943,WO-2024-M10-05472,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-19,391.5,389.54,333.76,1056.9,3323
PO-2024-EXT-10944,WO-2024-M10-05472,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-19,391.5,393.54,500.43,971.41,2881
PO-2024-EXT-10772,WO-2024-CS-05386,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-20,2957.1,2971.89,2246.75,5777.35,14253
PO-2024-EXT-10783,WO-2024-CS-05392,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-20,12296.2,12234.72,10020.24,23380.55,61481
PO-2024-EXT-10789,WO-2024-M10-05395,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-20,628.1,624.96,447.15,1208.99,1978
PO-2024-EXT-10790,WO-2024-M10-05395,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-20,628.1,631.81,495.53,1102.95,4817
PO-2024-EXT-10796,WO-2024-M10-05398,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-20,757.4,760.43,509.41,1916.36,4786
PO-2024-EXT-10814,WO-2024-CS-05407,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-20,11665.9,11730.06,14452.61,24608.49,100560
PO-2024-EXT-10816,WO-2024-M12-05408,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-20,2498,2504.74,2981.64,6636.56,16187
PO-2024-EXT-10827,WO-2024-M10-05414,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-20,238.2,237.01,262.41,557.64,1429
PO-2024-EXT-10828,WO-2024-M10-05414,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-20,238.2,238.82,155,549.52,1717
PO-2024-EXT-10853,WO-2024-M12-05427,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-20,1703.2,1694.68,1946.85,4137.05,9435
PO-2024-EXT-10856,WO-2024-CS-05428,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-20,7510.1,7564.17,5877.36,22110.07,37024
PO-2024-EXT-10860,WO-2024-M12-05430,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-10-20,2233.7,2245.76,2252.5,4372.49,8644
PO-2024-EXT-10883,WO-2024-M10-05442,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-20,615,611.92,403.87,1615.47,2263
PO-2024-EXT-10885,WO-2024-M10-05443,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-20,448.9,446.66,350.18,1400.73,4480
PO-2024-EXT-10898,WO-2024-CS-05449,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-20,11407.1,11456.15,8660.85,32581.29,55552
PO-2024-EXT-10905,WO-2024-M12-05453,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-20,2583.8,2570.88,2438.74,4734.02,17569
PO-2024-EXT-10916,WO-2024-M10-05458,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-20,549.5,552.3,447.36,1342.09,2011
PO-2024-EXT-10921,WO-2024-CS-05461,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-20,8412.1,8370.04,6837.49,25721.97,83616
PO-2024-EXT-10924,WO-2024-M10-05462,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-20,327.8,329.87,397.96,845.65,2838
PO-2024-EXT-10929,WO-2024-M10-05465,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-20,267.1,265.76,313.81,666.84,2174
PO-2024-EXT-10934,WO-2024-M12-05467,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-20,954.3,960.41,574.81,2162.36,8874
PO-2024-EXT-10952,WO-2024-M12-05476,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-20,1901.8,1906.36,1560.17,5531.49,9147
PO-2024-EXT-10966,WO-2024-M10-05483,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-20,395.9,398.24,327.55,982.66,1346
PO-2024-EXT-10967,WO-2024-CS-05484,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-10-20,7911.7,7872.14,10105.46,20517.16,34890
PO-2024-EXT-10791,WO-2024-CS-05396,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-21,11849.8,11790.55,13618.08,25290.73,61263
PO-2024-EXT-10793,WO-2024-M12-05397,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-21,3262.1,3245.79,3447.03,8043.07,14222
PO-2024-EXT-10797,WO-2024-M10-05399,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-21,771.8,767.94,562.14,1780.08,6568
PO-2024-EXT-10806,WO-2024-CS-05403,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-10-21,3649.4,3674.95,2599.66,7028.71,34012
PO-2024-EXT-10817,WO-2024-M12-05409,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-21,2277.5,2266.11,3311.92,5639.21,13869
PO-2024-EXT-10819,WO-2024-M12-05410,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-21,2759.2,2745.4,3693.94,5777.69,16858
PO-2024-EXT-10824,WO-2024-M10-05412,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-21,319.1,321.14,335.6,547.54,1624
PO-2024-EXT-10830,WO-2024-CS-05415,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-21,11117,11165.91,10049.32,31822.84,59809
PO-2024-EXT-10854,WO-2024-M12-05427,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-21,1703.2,1706.78,1926.1,3279.58,9367
PO-2024-EXT-10857,WO-2024-M12-05429,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-21,1384.7,1377.78,1560.19,2545.59,4555
PO-2024-EXT-10858,WO-2024-M12-05429,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-10-21,1384.7,1387.61,1130.9,3392.71,9083
PO-2024-EXT-10864,WO-2024-M12-05432,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-10-21,1622.4,1633.76,1360.6,4308.55,7122
PO-2024-EXT-10870,WO-2024-M10-05435,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-10-21,305.8,307.42,421.66,749.61,1119
PO-2024-EXT-10873,WO-2024-M10-05437,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-10-21,755.8,752.02,771.8,1566.98,3166
PO-2024-EXT-10877,WO-2024-M10-05439,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-10-21,702.5,698.99,883.25,1381.48,6729
PO-2024-EXT-10880,WO-2024-M12-05440,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-21,1329.4,1334.85,1172.94,2871.66,12522
PO-2024-EXT-10888,WO-2024-M12-05444,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-21,1323.8,1332.67,1055.47,3342.34,9359
PO-2024-EXT-10897,WO-2024-CS-05449,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-10-21,11407.1,11350.06,11202.51,20804.66,47339
PO-2024-EXT-10908,WO-2024-M10-05454,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-10-21,206,207.59,211.12,492.61,891
PO-2024-EXT-10910,WO-2024-CS-05455,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-10-21,3491.7,3499.03,2743.24,7054.04,15852
PO-2024-EXT-10913,WO-2024-M12-05457,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-10-21,1755.3,1746.52,1525.76,4831.57,13954
PO-2024-EXT-10920,WO-2024-CS-05460,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-10-21,11099.3,11163.68,12503.32,32151.4,42510
PO-2024-EXT-10925,WO-2024-M10-05463,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-21,684,680.58,900,1468.42,2660
PO-2024-EXT-10936,WO-2024-M12-05468,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-21,1322.8,1329.81,1297.89,2758.03,4920
PO-2024-EXT-10937,WO-2024-M12-05469,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-10-21,1986.5,1976.57,1220.34,4590.78,19487
PO-2024-EXT-10947,WO-2024-M10-05474,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-10-21,389.5,387.55,314.69,770.45,2687
PO-2024-EXT-10954,WO-2024-M12-05477,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-10-21,2469.4,2479.03,1396.19,4950.13,16915
PO-2024-EXT-10959,WO-2024-CS-05480,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-10-21,10171.9,10121.04,9216.22,22563.85,86868
PO-2024-EXT-10961,WO-2024-CS-05481,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-10-21,14218.6,14147.51,18844.49,33501.3,61424
PO-2024-EXT-10962,WO-2024-CS-05481,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-10-21,14218.6,14302.49,13909.18,41727.51,81472
PO-2024-EXT-10963,WO-2024-M12-05482,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-10-21,2432.8,2420.64,2551.35,4952.63,22941
PO-2024-EXT-10964,WO-2024-M12-05482,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-10-21,2432.8,2450.32,2549.31,4532.11,24157
