InvoiceNo,Ref_WorkOrderID,ExportDate,DestinationCountry,CountryOfOrigin,Exporter_EORI,ProductID,ProductName,CN_Code,Quantity_pcs,NetWeight_kg,GrossWeight_kg,FOB_Value_USD
INV-EU-2024-05460,WO-2024-CS-05460,2024-10-24,Netherlands,Taiwan,TW2066887797,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,38599,10499.04,11271.02,70658
INV-EU-2024-05352,WO-2024-M10-05352,2024-10-25,Spain,Taiwan,TW2066339080,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,15847,269.41,282.88,1314
INV-EU-2024-05355,WO-2024-CS-05355,2024-10-25,Spain,Taiwan,TW2066609226,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,18822,5119.69,5496.13,31639
INV-EU-2024-05375,WO-2024-M12-05375,2024-10-25,Italy,Taiwan,TW2066121357,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,46246,2948.24,3179.47,17070
INV-EU-2024-05377,WO-2024-CS-05377,2024-10-25,Italy,Taiwan,TW2066838492,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,33491,9109.58,9779.4,53199
INV-EU-2024-05389,WO-2024-M12-05389,2024-10-25,Spain,Taiwan,TW2066527195,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,36741,2342.28,2525.99,9205
INV-EU-2024-05399,WO-2024-M10-05399,2024-10-25,Germany,Taiwan,TW2066649506,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,42944,730.06,766.56,5198
INV-EU-2024-05407,WO-2024-CS-05407,2024-10-25,Netherlands,Taiwan,TW2066838246,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,40569,11035.01,11846.39,48995
INV-EU-2024-05438,WO-2024-M12-05438,2024-10-25,Germany,Taiwan,TW2066305311,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,23725,1512.53,1631.15,8818
INV-EU-2024-05443,WO-2024-M10-05443,2024-10-25,France,Taiwan,TW2066192959,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,24978,424.63,445.86,2237
INV-EU-2024-05450,WO-2024-CS-05450,2024-10-25,Italy,Taiwan,TW2066999367,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,44586,12127.55,13019.27,63548
INV-EU-2024-05469,WO-2024-M12-05469,2024-10-25,France,Taiwan,TW2066183613,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,29475,1879.07,2026.44,6388
INV-EU-2024-05473,WO-2024-CS-05473,2024-10-25,Italy,Taiwan,TW2066948225,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,39691,10796.16,11589.98,72658
INV-EU-2024-05476,WO-2024-M12-05476,2024-10-25,Italy,Taiwan,TW2066739928,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,28218,1798.95,1940.04,5954
INV-EU-2024-05477,WO-2024-M12-05477,2024-10-25,Italy,Taiwan,TW2066421822,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,36640,2335.84,2519.04,15276
INV-EU-2024-05478,WO-2024-CS-05478,2024-10-25,Italy,Taiwan,TW2066710973,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,32200,8758.64,9402.64,29253
INV-EU-2024-05479,WO-2024-CS-05479,2024-10-25,France,Taiwan,TW2066873397,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,17145,4663.67,5006.57,16882
INV-EU-2024-05483,WO-2024-M10-05483,2024-10-25,France,Taiwan,TW2066969783,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,22028,374.49,393.21,2160
INV-EU-2024-05486,WO-2024-M10-05486,2024-10-25,Italy,Taiwan,TW2066880302,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,40085,681.45,715.52,3563
INV-EU-2024-05371,WO-2024-CS-05371,2024-10-26,Netherlands,Taiwan,TW2066714032,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,25288,6878.44,7384.2,45397
INV-EU-2024-05386,WO-2024-CS-05386,2024-10-26,France,Taiwan,TW2066174795,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,10283,2797.17,3002.83,17286
INV-EU-2024-05391,WO-2024-CS-05391,2024-10-26,Spain,Taiwan,TW2066647410,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20577,5597.09,6008.63,17518
INV-EU-2024-05400,WO-2024-M12-05400,2024-10-26,Netherlands,Taiwan,TW2066812193,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12034,767.22,827.39,3805
INV-EU-2024-05420,WO-2024-CS-05420,2024-10-26,Netherlands,Taiwan,TW2066383235,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,11222,3052.48,3276.92,10897
INV-EU-2024-05421,WO-2024-CS-05421,2024-10-26,Netherlands,Taiwan,TW2066728854,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35289,9598.62,10304.4,52984
INV-EU-2024-05428,WO-2024-CS-05428,2024-10-26,Spain,Taiwan,TW2066530106,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,26117,7103.95,7626.29,25361
INV-EU-2024-05441,WO-2024-M10-05441,2024-10-26,Spain,Taiwan,TW2066995418,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,49582,842.9,885.04,5976
INV-EU-2024-05465,WO-2024-M10-05465,2024-10-26,Germany,Taiwan,TW2066118238,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,14861,252.65,265.28,1945
INV-EU-2024-05468,WO-2024-M12-05468,2024-10-26,Netherlands,Taiwan,TW2066786214,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19627,1251.27,1349.4,4642
INV-EU-2024-05475,WO-2024-M12-05475,2024-10-26,Italy,Taiwan,TW2066498697,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,15578,993.12,1071.01,7478
INV-EU-2024-05496,WO-2024-M10-05496,2024-10-26,France,Taiwan,TW2066387186,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,32818,557.91,585.81,2560
INV-EU-2024-05504,WO-2024-M10-05504,2024-10-26,Netherlands,Taiwan,TW2066704828,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,10338,175.76,184.55,1110
INV-EU-2024-05387,WO-2024-M10-05387,2024-10-27,Italy,Taiwan,TW2066786055,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,39300,668.1,701.5,3727
INV-EU-2024-05393,WO-2024-M12-05393,2024-10-27,Netherlands,Taiwan,TW2066421560,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,18676,1190.63,1284.01,6024
INV-EU-2024-05396,WO-2024-CS-05396,2024-10-27,Italy,Taiwan,TW2066591333,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,41209,11208.95,12033.13,80031
INV-EU-2024-05397,WO-2024-M12-05397,2024-10-27,Germany,Taiwan,TW2066592449,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,48402,3085.68,3327.69,16384
INV-EU-2024-05409,WO-2024-M12-05409,2024-10-27,Spain,Taiwan,TW2066703321,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,33793,2154.33,2323.3,11698
INV-EU-2024-05424,WO-2024-M12-05424,2024-10-27,France,Taiwan,TW2066933836,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38697,2466.96,2660.45,9473
INV-EU-2024-05435,WO-2024-M10-05435,2024-10-27,Spain,Taiwan,TW2066621013,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,17015,289.27,303.73,2198
INV-EU-2024-05455,WO-2024-CS-05455,2024-10-27,Netherlands,Taiwan,TW2066237368,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,12142,3302.87,3545.71,11394
INV-EU-2024-05484,WO-2024-CS-05484,2024-10-27,Spain,Taiwan,TW2066486025,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27514,7483.83,8034.11,56428
INV-EU-2024-05485,WO-2024-M10-05485,2024-10-27,Netherlands,Taiwan,TW2066425135,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,23875,405.89,426.18,1854
INV-EU-2024-05508,WO-2024-CS-05508,2024-10-27,Spain,Taiwan,TW2066532463,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,10602,2883.93,3095.97,13006
INV-EU-2024-05522,WO-2024-M10-05522,2024-10-27,Italy,Taiwan,TW2066973280,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,44520,756.84,794.68,3125
INV-EU-2024-05398,WO-2024-M10-05398,2024-10-28,Netherlands,Taiwan,TW2066737454,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,42143,716.44,752.26,4678
INV-EU-2024-05402,WO-2024-M10-05402,2024-10-28,Netherlands,Taiwan,TW2066511743,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,38164,648.8,681.24,2588
INV-EU-2024-05408,WO-2024-M12-05408,2024-10-28,Spain,Taiwan,TW2066197798,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37065,2362.91,2548.23,16847
INV-EU-2024-05414,WO-2024-M10-05414,2024-10-28,Italy,Taiwan,TW2066119604,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,13254,225.32,236.59,1716
INV-EU-2024-05423,WO-2024-M10-05423,2024-10-28,Italy,Taiwan,TW2066469134,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,17683,300.62,315.65,2359
INV-EU-2024-05429,WO-2024-M12-05429,2024-10-28,Netherlands,Taiwan,TW2066124404,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,20546,1309.82,1412.55,7701
INV-EU-2024-05434,WO-2024-M12-05434,2024-10-28,Germany,Taiwan,TW2066483560,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,13159,838.93,904.72,3406
INV-EU-2024-05447,WO-2024-CS-05447,2024-10-28,Netherlands,Taiwan,TW2066754866,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,23987,6524.47,7004.21,44496
INV-EU-2024-05451,WO-2024-M10-05451,2024-10-28,Italy,Taiwan,TW2066301037,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,17760,301.93,317.03,1237
INV-EU-2024-05458,WO-2024-M10-05458,2024-10-28,Italy,Taiwan,TW2066960405,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,30575,519.78,545.77,4121
INV-EU-2024-05466,WO-2024-CS-05466,2024-10-28,France,Taiwan,TW2066503517,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,26201,7126.94,7650.96,52953
INV-EU-2024-05474,WO-2024-M10-05474,2024-10-28,Italy,Taiwan,TW2066204428,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,21672,368.44,386.86,1319
INV-EU-2024-05488,WO-2024-M10-05488,2024-10-28,Germany,Taiwan,TW2066771991,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,34470,586,615.3,3058
INV-EU-2024-05492,WO-2024-M12-05492,2024-10-28,Germany,Taiwan,TW2066551048,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,13940,888.69,958.39,3457
INV-EU-2024-05493,WO-2024-M10-05493,2024-10-28,Netherlands,Taiwan,TW2066119953,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,25200,428.41,449.83,3045
INV-EU-2024-05516,WO-2024-M12-05516,2024-10-28,Germany,Taiwan,TW2066777528,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,46521,2965.75,3198.36,9371
INV-EU-2024-05524,WO-2024-M10-05524,2024-10-28,Italy,Taiwan,TW2066558048,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,12158,206.69,217.02,770
INV-EU-2024-05525,WO-2024-CS-05525,2024-10-28,Germany,Taiwan,TW2066739701,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,30628,8331,8943.56,65981
INV-EU-2024-05527,WO-2024-CS-05527,2024-10-28,Netherlands,Taiwan,TW2066423911,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,28536,7761.84,8332.56,32289
INV-EU-2024-05532,WO-2024-M10-05532,2024-10-28,Spain,Taiwan,TW2066893707,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,27092,460.57,483.6,1533
INV-EU-2024-05415,WO-2024-CS-05415,2024-10-29,Netherlands,Taiwan,TW2066958405,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,38660,10515.79,11288.99,67090
INV-EU-2024-05416,WO-2024-M12-05416,2024-10-29,Netherlands,Taiwan,TW2066348048,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,10442,665.74,717.95,4833
INV-EU-2024-05426,WO-2024-M10-05426,2024-10-29,France,Taiwan,TW2066501973,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,47618,809.52,850,3359
INV-EU-2024-05432,WO-2024-M12-05432,2024-10-29,Italy,Taiwan,TW2066397054,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,24073,1534.67,1655.04,9069
INV-EU-2024-05439,WO-2024-M10-05439,2024-10-29,Germany,Taiwan,TW2066970069,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,39088,664.51,697.74,4478
INV-EU-2024-05444,WO-2024-M12-05444,2024-10-29,Spain,Taiwan,TW2066464562,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19642,1252.21,1350.42,5346
INV-EU-2024-05446,WO-2024-M10-05446,2024-10-29,Netherlands,Taiwan,TW2066289081,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,14784,251.33,263.9,1648
INV-EU-2024-05449,WO-2024-CS-05449,2024-10-29,Netherlands,Taiwan,TW2066602790,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,39669,10790.2,11583.58,82329
INV-EU-2024-05453,WO-2024-M12-05453,2024-10-29,France,Taiwan,TW2066969491,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38338,2444.07,2635.76,17841
INV-EU-2024-05454,WO-2024-M10-05454,2024-10-29,France,Taiwan,TW2066164752,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,11462,194.86,204.6,1235
INV-EU-2024-05459,WO-2024-CS-05459,2024-10-29,Italy,Taiwan,TW2066446097,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,45373,12341.5,13248.96,73802
INV-EU-2024-05461,WO-2024-CS-05461,2024-10-29,Germany,Taiwan,TW2066685571,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,29254,7957.17,8542.25,45355
INV-EU-2024-05470,WO-2024-M12-05470,2024-10-29,Spain,Taiwan,TW2066607729,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38219,2436.51,2627.61,12353
INV-EU-2024-05472,WO-2024-M10-05472,2024-10-29,Spain,Taiwan,TW2066830132,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,21784,370.33,388.85,1666
INV-EU-2024-05502,WO-2024-CS-05502,2024-10-29,Italy,Taiwan,TW2066509032,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,46296,12592.75,13518.67,70015
INV-EU-2024-05529,WO-2024-M10-05529,2024-10-29,Italy,Taiwan,TW2066360218,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,30542,519.22,545.18,3759
INV-EU-2024-05533,WO-2024-M10-05533,2024-10-29,Netherlands,Taiwan,TW2066208604,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,26602,452.24,474.85,2428
INV-EU-2024-05543,WO-2024-CS-05543,2024-10-29,Germany,Taiwan,TW2066896751,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,42051,11438.06,12279.08,54330
INV-EU-2024-05547,WO-2024-M10-05547,2024-10-29,Germany,Taiwan,TW2066526107,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,49004,833.08,874.73,6173
INV-EU-2024-05552,WO-2024-M12-05552,2024-10-29,Italy,Taiwan,TW2066907541,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,46439,2960.54,3192.74,10184
INV-EU-2024-05557,WO-2024-CS-05557,2024-10-29,Spain,Taiwan,TW2066778697,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,46550,12661.6,13592.6,76476
INV-EU-2024-05558,WO-2024-M10-05558,2024-10-29,Netherlands,Taiwan,TW2066867560,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,45509,773.66,812.34,4541
INV-EU-2024-05564,WO-2024-M12-05564,2024-10-29,Netherlands,Taiwan,TW2066179883,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32615,2079.22,2242.29,10042
INV-EU-2024-05437,WO-2024-M10-05437,2024-10-30,Italy,Taiwan,TW2066305668,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,42054,714.93,750.68,5140
INV-EU-2024-05442,WO-2024-M10-05442,2024-10-30,France,Taiwan,TW2066962716,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,34220,581.74,610.83,2297
INV-EU-2024-05462,WO-2024-M10-05462,2024-10-30,Germany,Taiwan,TW2066852452,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,18239,310.07,325.57,1860
INV-EU-2024-05480,WO-2024-CS-05480,2024-10-30,Germany,Taiwan,TW2066531269,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35374,9621.79,10329.27,57153
INV-EU-2024-05481,WO-2024-CS-05481,2024-10-30,Germany,Taiwan,TW2066366726,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,49447,13449.65,14438.59,48956
INV-EU-2024-05494,WO-2024-M10-05494,2024-10-30,Italy,Taiwan,TW2066143220,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,47279,803.75,843.94,5264
INV-EU-2024-05513,WO-2024-CS-05513,2024-10-30,Germany,Taiwan,TW2066663553,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,19103,5196.12,5578.18,28734
INV-EU-2024-05519,WO-2024-M12-05519,2024-10-30,Germany,Taiwan,TW2066593381,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,30806,1963.92,2117.95,10114
INV-EU-2024-05523,WO-2024-M12-05523,2024-10-30,Germany,Taiwan,TW2066388944,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,44872,2860.64,3085,16248
INV-EU-2024-05530,WO-2024-M12-05530,2024-10-30,Spain,Taiwan,TW2066602094,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,15646,997.48,1075.71,5735
INV-EU-2024-05537,WO-2024-M10-05537,2024-10-30,Netherlands,Taiwan,TW2066910160,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,15858,269.59,283.07,1515
INV-EU-2024-05539,WO-2024-CS-05539,2024-10-30,Netherlands,Taiwan,TW2066815309,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,36831,10018.14,10754.76,36666
INV-EU-2024-05544,WO-2024-CS-05544,2024-10-30,France,Taiwan,TW2066482481,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,16106,4380.84,4702.96,19188
INV-EU-2024-05549,WO-2024-M12-05549,2024-10-30,Germany,Taiwan,TW2066930245,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,23357,1489.07,1605.86,5047
INV-EU-2024-05559,WO-2024-M12-05559,2024-10-30,Netherlands,Taiwan,TW2066174917,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,25709,1638.99,1767.54,12685
INV-EU-2024-05565,WO-2024-CS-05565,2024-10-30,Italy,Taiwan,TW2066272526,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,33959,9237.08,9916.26,49880
INV-EU-2024-05566,WO-2024-M12-05566,2024-10-30,France,Taiwan,TW2066251686,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,44028,2806.82,3026.96,10441
INV-EU-2024-05457,WO-2024-M12-05457,2024-10-31,Netherlands,Taiwan,TW2066836217,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,26045,1660.37,1790.59,9929
INV-EU-2024-05463,WO-2024-M10-05463,2024-10-31,Italy,Taiwan,TW2066379054,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,38059,647.01,679.36,3875
INV-EU-2024-05464,WO-2024-M12-05464,2024-10-31,Italy,Taiwan,TW2066930619,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12787,815.19,879.13,4450
INV-EU-2024-05467,WO-2024-M12-05467,2024-10-31,Italy,Taiwan,TW2066673886,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,14159,902.69,973.49,6066
INV-EU-2024-05471,WO-2024-CS-05471,2024-10-31,Spain,Taiwan,TW2066576379,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,24872,6765.22,7262.66,34232
INV-EU-2024-05482,WO-2024-M12-05482,2024-10-31,France,Taiwan,TW2066224498,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,36097,2301.24,2481.72,7709
INV-EU-2024-05490,WO-2024-CS-05490,2024-10-31,France,Taiwan,TW2066696428,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,18568,5050.54,5421.9,21717
INV-EU-2024-05495,WO-2024-CS-05495,2024-10-31,Italy,Taiwan,TW2066471520,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27351,7439.57,7986.59,32882
INV-EU-2024-05497,WO-2024-M12-05497,2024-10-31,Italy,Taiwan,TW2066330455,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,33122,2111.58,2277.19,12775
INV-EU-2024-05499,WO-2024-M10-05499,2024-10-31,Germany,Taiwan,TW2066606339,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,34687,589.69,619.17,2246
INV-EU-2024-05503,WO-2024-CS-05503,2024-10-31,France,Taiwan,TW2066113784,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,10054,2734.75,2935.83,21795
INV-EU-2024-05505,WO-2024-M12-05505,2024-10-31,Germany,Taiwan,TW2066794848,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,31072,1980.86,2136.22,6219
INV-EU-2024-05509,WO-2024-M12-05509,2024-10-31,Spain,Taiwan,TW2066328018,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,42205,2690.58,2901.61,19695
INV-EU-2024-05511,WO-2024-M12-05511,2024-10-31,Germany,Taiwan,TW2066659349,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12167,775.65,836.49,4304
INV-EU-2024-05515,WO-2024-CS-05515,2024-10-31,Italy,Taiwan,TW2066498060,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,38954,10595.72,11374.8,73746
INV-EU-2024-05536,WO-2024-M10-05536,2024-10-31,France,Taiwan,TW2066392153,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,29579,502.85,527.99,3369
INV-EU-2024-05541,WO-2024-CS-05541,2024-10-31,Netherlands,Taiwan,TW2066664475,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,22400,6093.04,6541.04,24311
INV-EU-2024-05546,WO-2024-CS-05546,2024-10-31,France,Taiwan,TW2066476846,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,21625,5882.11,6314.61,24057
INV-EU-2024-05561,WO-2024-M12-05561,2024-10-31,Germany,Taiwan,TW2066314457,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,45046,2871.72,3096.95,17402
INV-EU-2024-05563,WO-2024-M12-05563,2024-10-31,Italy,Taiwan,TW2066253926,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,33247,2119.53,2285.77,9961
INV-EU-2024-05567,WO-2024-M12-05567,2024-10-31,Spain,Taiwan,TW2066295562,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32401,2065.6,2227.61,10472
INV-EU-2024-05572,WO-2024-CS-05572,2024-10-31,France,Taiwan,TW2066972520,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,15868,4316.23,4633.59,21020
INV-EU-2024-05491,WO-2024-M10-05491,2024-11-01,Netherlands,Taiwan,TW2066194334,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,30375,516.38,542.2,3449
INV-EU-2024-05500,WO-2024-M12-05500,2024-11-01,Italy,Taiwan,TW2066349995,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32607,2078.75,2241.78,11453
INV-EU-2024-05506,WO-2024-M10-05506,2024-11-01,Netherlands,Taiwan,TW2066144123,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,29635,503.8,528.99,1586
INV-EU-2024-05551,WO-2024-M10-05551,2024-11-01,Spain,Taiwan,TW2066876245,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,48164,818.79,859.73,3127
INV-EU-2024-05554,WO-2024-CS-05554,2024-11-01,Germany,Taiwan,TW2066112336,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,13524,3678.67,3949.15,25419
INV-EU-2024-05570,WO-2024-M12-05570,2024-11-01,Spain,Taiwan,TW2066973349,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,33219,2117.73,2283.82,7052
INV-EU-2024-05577,WO-2024-CS-05577,2024-11-01,Netherlands,Taiwan,TW2066934267,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,12490,3397.46,3647.26,22151
INV-EU-2024-05583,WO-2024-M12-05583,2024-11-01,Spain,Taiwan,TW2066990788,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,45197,2881.37,3107.36,14608
INV-EU-2024-05603,WO-2024-M10-05603,2024-11-01,Italy,Taiwan,TW2066855391,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,49566,842.63,884.76,2544
INV-EU-2024-05616,WO-2024-CS-05616,2024-11-01,Netherlands,Taiwan,TW2066583003,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27673,7527.06,8080.52,59237
INV-EU-2024-05617,WO-2024-M10-05617,2024-11-01,Spain,Taiwan,TW2066726469,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,42371,720.31,756.33,4365
INV-EU-2024-05618,WO-2024-M12-05618,2024-11-01,Netherlands,Taiwan,TW2066896742,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,33109,2110.72,2276.26,16738
INV-EU-2024-05621,WO-2024-M10-05621,2024-11-01,Germany,Taiwan,TW2066864475,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,31732,539.46,566.43,3139
INV-EU-2024-05487,WO-2024-CS-05487,2024-11-02,France,Taiwan,TW2066509237,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,41626,11322.46,12154.98,75520
INV-EU-2024-05489,WO-2024-M10-05489,2024-11-02,Germany,Taiwan,TW2066930510,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,23441,398.51,418.44,1231
INV-EU-2024-05498,WO-2024-M12-05498,2024-11-02,Netherlands,Taiwan,TW2066192403,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,21234,1353.7,1459.87,10139
